,result,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,herald,heraldtime,ft,fttime,dmgtochampsperminute,wpm,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,earnedgpm,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15,side_Blue,side_Red
299,1.0,1.0,0.0,0.0,6.117733332999999,0.354330709,0.118110236,0.472440945,-9999.0,-9999.0,1.0,13.11641667,1.0,11.0521,1548.838583,3.2480314960000003,1.624015748,0.7381889763052963,0.8562992125141438,0.7241379309999999,0.151162791,1346.090551,6.998031495374209,4.606299212145049,1.0925196849318386,37.73622047,15171.0,14767.0,404.0,26084.0,22412.0,3672.0,18794.0,18837.0,-43.0,336.0,310.0,26.0,546.0,461.0,85.0,0,1
310,0.0,0.0,0.0,1.0,6.977883332999999,0.098199673,0.458265139,0.556464812,-9999.0,-9999.0,-9999.0,-9999.0,0.0,12.41856667,1314.631751,4.811783961000001,1.440261866,1.1783960720130933,1.4402618657937807,0.5,0.17391304300000002,959.2274959,5.728314238952537,4.811783960720131,0.0,34.66448445,15301.0,16054.0,-753.0,23050.0,26903.0,-3853.0,18457.0,18439.0,18.0,330.0,342.0,-12.0,507.0,520.0,-13.0,1,0
311,1.0,1.0,1.0,0.0,6.977883332999999,0.458265139,0.098199673,0.556464812,-9999.0,-9999.0,-9999.0,-9999.0,1.0,12.41856667,1624.811784,4.222585925,1.6039279869999998,1.0147299509001637,1.0801963993453354,0.627906977,0.12345679,1329.538462,6.252045826513911,4.189852700490999,0.425531914893617,38.52700491,16054.0,15301.0,753.0,26903.0,23050.0,3853.0,18439.0,18457.0,-18.0,342.0,330.0,12.0,520.0,507.0,13.0,0,1
322,1.0,1.0,1.0,0.0,5.271033333,0.24600246,0.147601476,0.393603936,1.0,9.95405,-9999.0,-9999.0,1.0,13.38071667,1799.483395,4.723247232,1.672816728,0.984009840098401,1.1070110701107012,0.634615385,0.289256198,1347.434194,6.715867158671587,3.4686346863468636,1.3530135301353015,37.85977860000001,15899.0,14872.0,1027.0,25918.0,22490.0,3428.0,19156.0,17933.0,1223.0,350.0,332.0,18.0,556.0,534.0,22.0,1,0
323,0.0,0.0,0.0,1.0,5.271033333,0.147601476,0.24600246,0.393603936,0.0,9.95405,-9999.0,-9999.0,0.0,13.38071667,994.6617466,4.255842558,1.84501845,1.0578105781057812,1.2054120541205413,0.5,0.233009709,1013.387454,4.280442804428044,3.2718327183271834,0.2952029520295203,35.62115621,14872.0,15899.0,-1027.0,22490.0,25918.0,-3428.0,17933.0,19156.0,-1223.0,332.0,350.0,-18.0,534.0,556.0,-22.0,0,1
334,1.0,1.0,0.0,0.0,8.797616667,0.574760516,0.399833403,0.974593919,0.0,11.4353,-9999.0,-9999.0,-9999.0,-9999.0,2355.918367,4.847980008,2.448979592,1.0495626821283164,1.1995002081466473,0.818181818,0.288659794,1465.759267,5.347771761320469,3.29862557240328,0.7746772177613763,35.98500625,15823.0,16540.0,-717.0,23902.0,26357.0,-2455.0,19534.0,19532.0,2.0,357.0,339.0,18.0,547.0,573.0,-26.0,1,0
335,0.0,0.0,0.0,1.0,8.797616667,0.399833403,0.574760516,0.974593919,1.0,11.4353,-9999.0,-9999.0,-9999.0,-9999.0,2516.126614,4.573094544,1.7492711369999998,0.7746772177613763,0.9246147437797072,0.5111111110000001,0.27522935800000004,1262.344023,4.798000832586589,3.6734693874491073,0.2998750520366618,37.55935027,16540.0,15823.0,717.0,26357.0,23902.0,2455.0,19532.0,19534.0,-2.0,339.0,357.0,-18.0,573.0,547.0,26.0,0,1
346,0.0,0.0,0.0,1.0,7.781133333,0.0,0.596816976,0.596816976,0.0,9.23915,-9999.0,-9999.0,0.0,11.59776667,765.8753316000002,2.785145889,1.193633952,0.7161803714477692,0.8753315651028292,0.428571429,0.226415094,799.8302387,3.5809018572388465,2.824933687377312,0.0,34.05835544,15107.0,16889.0,-1782.0,21949.0,28160.0,-6211.0,18055.0,20182.0,-2127.0,340.0,346.0,-6.0,500.0,514.0,-14.0,1,0
347,1.0,1.0,1.0,0.0,7.781133333,0.596816976,0.0,0.596816976,1.0,9.23915,-9999.0,-9999.0,1.0,11.59776667,1956.68435,3.938992042,1.193633952,0.9549071619303591,1.074270557171654,0.6,0.36,1533.915119,7.002652520822633,3.3421750667562566,1.7904509286194232,34.8938992,16889.0,15107.0,1782.0,28160.0,21949.0,6211.0,20182.0,18055.0,2127.0,346.0,340.0,6.0,514.0,500.0,14.0,0,1
358,1.0,-9999.0,-9999.0,-9999.0,-9999.0,0.390625,0.234375,0.625,0.0,11.36121667,-9999.0,-9999.0,-9999.0,-9999.0,2283.984375,3.723958333,1.25,1.09375,1.25,0.636363636,0.204081633,1385.890625,5.989583333333334,3.671875,0.78125,33.09895833,14938.0,15345.0,-407.0,23252.0,23585.0,-333.0,18523.0,18854.0,-331.0,311.0,343.0,-32.0,518.0,565.0,-47.0,1,0
359,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.234375,0.390625,0.625,1.0,11.36121667,-9999.0,-9999.0,-9999.0,-9999.0,1814.817708,3.697916667,1.536458333,0.8333333333333334,1.015625,0.606557377,0.26829268300000003,1083.364583,4.791666666666667,3.671875,0.234375,36.66666667,15345.0,14938.0,407.0,23585.0,23252.0,333.0,18854.0,18523.0,331.0,343.0,311.0,32.0,565.0,518.0,47.0,0,1
370,1.0,1.0,1.0,0.0,4.0048333330000006,0.572576595,0.241084882,0.813661477,1.0,7.109016667000001,-9999.0,-9999.0,1.0,11.4549,2357.267705,4.580612757,1.747865394,0.8437970869757706,0.9643395279723093,0.659090909,0.267605634,1570.631843,6.840783526553569,3.5258663991487555,1.35610246121106,40.05022602,16455.0,15406.0,1049.0,27366.0,23472.0,3894.0,19487.0,19253.0,234.0,371.0,343.0,28.0,596.0,526.0,70.0,1,0
371,0.0,0.0,0.0,1.0,4.0048333330000006,0.241084882,0.572576595,0.813661477,0.0,7.109016667000001,-9999.0,-9999.0,0.0,11.4549,1608.216976,3.947764942,2.019085886,1.175288799716252,1.35610246121106,0.634146341,0.210526316,983.1381215,4.2792566553771225,3.2847815171556785,0.361627322989616,35.28879960000001,15406.0,16455.0,-1049.0,23472.0,27366.0,-3894.0,19253.0,19487.0,-234.0,343.0,371.0,-28.0,526.0,596.0,-70.0,0,1
382,0.0,0.0,0.0,1.0,7.006733333,0.115495669,0.31761309,0.433108758,1.0,14.97681667,-9999.0,-9999.0,-9999.0,-9999.0,1471.530318,4.504331088,2.425409047,1.0394610203117864,1.1838306064662012,0.701754386,0.313253012,986.4600577,5.255052936020698,3.6381135710912527,0.664100096310308,36.46775746,15352.0,16154.0,-802.0,24152.0,24532.0,-380.0,18383.0,18205.0,178.0,331.0,339.0,-8.0,545.0,533.0,12.0,1,0
383,1.0,1.0,1.0,0.0,7.006733333,0.31761309,0.115495669,0.433108758,0.0,14.97681667,-9999.0,-9999.0,-9999.0,-9999.0,2042.685274,5.052935515,2.136669875,1.1260827720044353,1.27045235815885,0.692307692,0.180555556,1379.376323,5.890279115100123,3.6669874883221354,0.635226179079425,38.69104909,16154.0,15352.0,802.0,24532.0,24152.0,380.0,18205.0,18383.0,-178.0,339.0,331.0,8.0,533.0,545.0,-12.0,0,1
394,0.0,1.0,1.0,0.0,8.782816667,0.172272354,0.246103363,0.418375718,0.0,13.6248,1.0,11.11243333,1.0,12.68498333,1535.7834289999996,3.839212469,2.461033634,0.9105824447014423,0.9598031173880068,0.6949152540000001,0.298076923,1118.598852,5.488105004551937,3.8638228058953095,0.5660377358954912,34.45447088,16303.0,15332.0,971.0,25479.0,23682.0,1797.0,19526.0,17224.0,2302.0,345.0,320.0,25.0,534.0,539.0,-5.0,1,0
395,1.0,0.0,0.0,1.0,8.782816667,0.246103363,0.172272354,0.418375718,1.0,13.6248,0.0,11.11243333,0.0,12.68498333,2471.443806,5.143560295,1.771944217,1.205906480820829,1.2551271535073936,0.653846154,0.365384615,1192.528302,5.537325677238501,4.232977851044543,0.04922067268656445,34.92206727,15332.0,16303.0,-971.0,23682.0,25479.0,-1797.0,17224.0,19526.0,-2302.0,320.0,345.0,-25.0,539.0,534.0,5.0,0,1
406,0.0,1.0,1.0,0.0,10.36601667,0.17608217199999998,0.117388114,0.293470286,-9999.0,-9999.0,1.0,12.03578333,1.0,12.87861667,2179.236977,5.121056493,2.054292003,0.6016140865737344,0.7336757153338224,0.69047619,0.233766234,1322.834923,7.160674981658106,3.7270726338958178,1.7168011738811444,38.12179017,15444.0,14742.0,702.0,25640.0,22265.0,3375.0,18642.0,18217.0,425.0,351.0,331.0,20.0,536.0,517.0,19.0,1,0
407,1.0,0.0,0.0,1.0,10.36601667,0.117388114,0.17608217199999998,0.293470286,-9999.0,-9999.0,0.0,12.03578333,0.0,12.87861667,2166.133529,4.578136464,1.790168745,0.7923697725605282,0.7923697725605282,0.761904762,0.17972350199999998,1218.623624,3.2575201760821715,2.43580337490829,0.07336757153338223,33.80777696,14742.0,15444.0,-702.0,22265.0,25640.0,-3375.0,18217.0,18642.0,-425.0,331.0,351.0,-20.0,517.0,536.0,-19.0,0,1
418,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.182717929,0.296916635,0.479634564,1.0,14.21675,1.0,13.00973333,1.0,7.12205,2064.095927,3.677198325,1.895698515,1.0049486106589227,1.0734678341129402,0.581395349,0.194690265,1136.039589,5.984012181650858,3.6771983253656035,0.8907499049022269,37.09173963,17059.0,14773.0,2286.0,25214.0,22351.0,2863.0,17928.0,17447.0,481.0,353.0,308.0,45.0,543.0,495.0,48.0,1,0
419,1.0,-9999.0,-9999.0,-9999.0,-9999.0,0.296916635,0.182717929,0.479634564,0.0,14.21675,0.0,13.00973333,0.0,7.12205,2347.400076000001,5.275980206,1.301865246,0.9135896460535661,0.9135896460535661,0.588235294,0.245454545,1276.503997,4.8420251240839,3.448800913852212,0.20555767036205236,33.3003426,14773.0,17059.0,-2286.0,22351.0,25214.0,-2863.0,17447.0,17928.0,-481.0,308.0,353.0,-45.0,495.0,543.0,-48.0,0,1
430,0.0,0.0,0.0,1.0,7.65375,0.155268022,0.266173752,0.421441774,-9999.0,-9999.0,-9999.0,-9999.0,0.0,13.22151667,1884.022181,5.944547135,2.218114603,1.0425138632933466,1.0425138632933466,0.538461538,0.327102804,1186.44732,6.166358595650007,3.9038817008431703,1.0203327172658285,38.37338262,15427.0,15524.0,-97.0,23195.0,25111.0,-1916.0,18895.0,18620.0,275.0,357.0,333.0,24.0,563.0,559.0,4.0,1,0
431,1.0,1.0,1.0,0.0,7.65375,0.266173752,0.155268022,0.421441774,-9999.0,-9999.0,-9999.0,-9999.0,1.0,13.22151667,2142.210721,4.946395564,2.439926063,1.419593345761153,1.641404806036333,0.651515152,0.17557251899999998,1288.170055,5.5674676529070215,3.593345656457918,0.5988909427429864,36.73197782,15524.0,15427.0,97.0,25111.0,23195.0,1916.0,18620.0,18895.0,-275.0,333.0,357.0,-24.0,559.0,563.0,-4.0,0,1
442,1.0,1.0,1.0,0.0,8.4764,0.427722772,0.118811881,0.5465346529999999,0.0,10.73103333,-9999.0,-9999.0,1.0,14.63741667,2336.815842,5.964356436,2.447524752,1.4970297030888735,1.5920792080468973,0.7894736840000001,0.31683168300000003,1441.853465,6.439603960906107,4.158415841913538,0.5465346535086364,37.75841584,15918.0,15584.0,334.0,26634.0,23976.0,2658.0,18613.0,18312.0,301.0,341.0,339.0,2.0,532.0,555.0,-23.0,1,0
443,0.0,0.0,0.0,1.0,8.4764,0.118811881,0.427722772,0.5465346529999999,1.0,10.73103333,-9999.0,-9999.0,0.0,14.63741667,1500.522772,4.728712871,2.471287129,0.9742574258197431,0.9742574258197431,0.52,0.208333333,1000.419802,5.6554455450024115,4.49108910926662,0.09504950495802372,35.73861386,15584.0,15918.0,-334.0,23976.0,26634.0,-2658.0,18312.0,18613.0,-301.0,339.0,341.0,-2.0,555.0,532.0,23.0,0,1
454,1.0,1.0,1.0,0.0,6.1205,0.29676259,0.215827338,0.5125899279999999,0.0,7.53165,0.0,11.62123333,1.0,11.38156667,1873.758993,5.206834532,2.697841727,1.4028776977155686,1.4838129495068515,0.8222222220000001,0.340206186,1301.902878,6.2050359706650156,3.696043165135248,0.86330935244035,37.87769784,16079.0,15626.0,453.0,26606.0,23126.0,3480.0,18842.0,19032.0,-190.0,354.0,344.0,10.0,531.0,530.0,1.0,1,0
455,0.0,0.0,0.0,1.0,6.1205,0.215827338,0.29676259,0.5125899279999999,1.0,7.53165,1.0,11.62123333,0.0,11.38156667,1718.120504,4.748201439,2.482014388,1.0521582732866765,1.1330935250779592,0.6034482760000001,0.350515464,958.4136691,5.098920862850817,3.6690647478714875,0.431654676220175,35.12589928,15626.0,16079.0,-453.0,23126.0,26606.0,-3480.0,19032.0,18842.0,190.0,344.0,354.0,-10.0,530.0,531.0,-1.0,0,1
466,0.0,1.0,1.0,0.0,8.570716667000001,0.200111173,0.233463035,0.433574208,-9999.0,-9999.0,1.0,14.81853333,0.0,12.28231667,2940.066704,4.81934408,1.817676487,0.4669260700129557,0.4669260700129557,0.689655172,0.278409091,1276.93274,6.853807670547314,4.619232906913884,0.7003891050194336,32.91828794,16655.0,14996.0,1659.0,25502.0,24469.0,1033.0,20030.0,18571.0,1459.0,333.0,343.0,-10.0,521.0,546.0,-25.0,1,0
467,1.0,0.0,0.0,1.0,8.570716667000001,0.233463035,0.200111173,0.433574208,-9999.0,-9999.0,0.0,14.81853333,1.0,12.28231667,2521.567538,4.385769872,2.067815453,1.0339077264572591,1.083935519672933,0.697674419,0.277108434,1188.633685,5.186214563358187,3.7020566979598635,0.36687048358160806,35.30294608,14996.0,16655.0,-1659.0,24469.0,25502.0,-1033.0,18571.0,20030.0,-1459.0,343.0,333.0,10.0,546.0,521.0,25.0,0,1
478,0.0,1.0,1.0,0.0,7.4158,0.150645624,0.322812052,0.473457676,1.0,10.87626667,1.0,14.29856667,-9999.0,-9999.0,1996.527977,5.208034433,2.5824964130000003,0.8177905307878198,0.9469153514385282,0.661538462,0.34328358200000003,1099.786227,6.068866570583295,4.347202295240516,0.4734576757192641,37.68292683,15938.0,15503.0,435.0,25306.0,23929.0,1377.0,18824.0,18915.0,-91.0,349.0,361.0,-12.0,586.0,590.0,-4.0,1,0
479,1.0,0.0,0.0,1.0,7.4158,0.322812052,0.150645624,0.473457676,0.0,10.87626667,0.0,14.29856667,-9999.0,-9999.0,2205.624103,5.294117647,2.647058824,1.0975609755310214,1.140602582414591,0.7446808509999999,0.355072464,1349.25538,5.746054518956524,3.400286943801988,0.5810616929281878,39.89956958,15503.0,15938.0,-435.0,23929.0,25306.0,-1377.0,18915.0,18824.0,91.0,361.0,349.0,12.0,590.0,586.0,4.0,0,1
490,0.0,0.0,0.0,1.0,3.136633333,0.268199234,0.344827586,0.61302682,1.0,11.66388333,-9999.0,-9999.0,0.0,10.53065,2361.206897,5.708812261,3.16091954,1.2260536398467432,1.2260536398467432,0.734177215,0.376811594,1275.222222,7.624521072796934,4.540229885057471,1.1494252873563218,38.0651341,14938.0,16236.0,-1298.0,23494.0,26751.0,-3257.0,18441.0,18938.0,-497.0,330.0,347.0,-17.0,551.0,557.0,-6.0,1,0
491,1.0,1.0,1.0,0.0,3.136633333,0.344827586,0.268199234,0.61302682,0.0,11.66388333,-9999.0,-9999.0,1.0,10.53065,2618.831418,5.823754789,2.586206897,1.2260536398467432,1.2452107279693485,0.632911392,0.289473684,1221.429119,4.942528735632184,3.812260536398467,0.13409961685823754,34.42528736,16236.0,14938.0,1298.0,26751.0,23494.0,3257.0,18938.0,18441.0,497.0,347.0,330.0,17.0,557.0,551.0,6.0,0,1
502,1.0,1.0,1.0,0.0,7.117083332999999,0.169014085,0.08450704199999999,0.253521127,1.0,9.340566667000001,-9999.0,-9999.0,-9999.0,-9999.0,1971.485915,4.436619718,2.207746479,0.8133802816615007,0.8450704225054553,0.684615385,0.260465116,1275.454225,3.580985915366867,2.6619718308921843,0.1161971830945001,37.25704225,15304.0,15250.0,54.0,24093.0,24267.0,-174.0,17538.0,18396.0,-858.0,330.0,313.0,17.0,565.0,524.0,41.0,1,0
503,0.0,0.0,0.0,1.0,7.117083332999999,0.08450704199999999,0.169014085,0.253521127,0.0,9.340566667000001,-9999.0,-9999.0,-9999.0,-9999.0,1902.707746,4.9753521130000005,2.176056338,0.7499999999735916,0.7816901408175462,0.722772277,0.362549801,1217.503521,6.084507042039278,2.97887323933173,1.3309859154460921,30.96126761,15250.0,15304.0,-54.0,24267.0,24093.0,174.0,18396.0,17538.0,858.0,313.0,330.0,-17.0,524.0,565.0,-41.0,0,1
514,1.0,1.0,1.0,0.0,9.0213,0.39122703,0.035566094,0.426793124,0.0,4.467833333,-9999.0,-9999.0,1.0,13.5754,1629.851808,4.054534677,1.138114997,1.209247184207558,1.2803793715138851,0.708333333,0.211267606,1447.454653,6.970954356020041,4.410195612992271,1.1381149969012312,37.87788975,15970.0,15755.0,215.0,26505.0,24118.0,2387.0,18541.0,18703.0,-162.0,341.0,374.0,-33.0,551.0,599.0,-48.0,1,0
515,0.0,0.0,0.0,1.0,9.0213,0.035566094,0.39122703,0.426793124,1.0,4.467833333,-9999.0,-9999.0,0.0,13.5754,980.521636,3.378778897,1.351511559,0.8180201540227598,0.8535862476759234,0.511627907,0.225352113,1011.307647,5.299347954321358,3.5566093653163473,0.1422643746126539,39.12270302,15755.0,15970.0,-215.0,24118.0,26505.0,-2387.0,18703.0,18541.0,162.0,374.0,341.0,33.0,599.0,551.0,48.0,0,1
526,1.0,-9999.0,-9999.0,-9999.0,-9999.0,0.139426801,0.108443067,0.247869868,1.0,14.67893333,-9999.0,-9999.0,-9999.0,-9999.0,1743.315259,3.795507359,2.230828815,0.5422153369481023,0.5731990704879938,0.88,0.239520958,1233.933385,4.957397366382649,3.08288148721921,0.5886909372579396,34.98063517,15137.0,16248.0,-1111.0,23061.0,24670.0,-1609.0,19223.0,19671.0,-448.0,344.0,351.0,-7.0,560.0,564.0,-4.0,1,0
527,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.108443067,0.139426801,0.247869868,0.0,14.67893333,-9999.0,-9999.0,-9999.0,-9999.0,2902.199845,4.647560031,1.564678544,0.6041828040278854,0.69713400464756,0.622222222,0.298701299,1138.642912,5.608055770720372,3.6870642912470952,0.4492641363284276,32.22308288,16248.0,15137.0,1111.0,24670.0,23061.0,1609.0,19671.0,19223.0,448.0,351.0,344.0,7.0,564.0,560.0,4.0,0,1
538,1.0,1.0,1.0,0.0,8.453266667000001,0.179257362,0.051216389,0.230473752,0.0,13.10648333,1.0,14.70998333,-9999.0,-9999.0,1608.834827,4.455825864,2.253521127,1.0755441741357235,1.1011523687580027,0.638297872,0.326923077,1441.290653,6.504481434058899,2.919334186939821,1.76696542893726,40.53777209,16360.0,15512.0,848.0,24652.0,23816.0,836.0,19785.0,18502.0,1283.0,352.0,354.0,-2.0,557.0,569.0,-12.0,1,0
539,0.0,0.0,0.0,1.0,8.453266667000001,0.051216389,0.179257362,0.230473752,1.0,13.10648333,0.0,14.70998333,-9999.0,-9999.0,1041.485275,4.993597951,1.971830986,1.0243277848911652,1.1011523687580027,0.574468085,0.357798165,1038.345711,4.225352112676057,2.893725992317542,0.5121638924455826,39.23175416,15512.0,16360.0,-848.0,23816.0,24652.0,-836.0,18502.0,19785.0,-1283.0,354.0,352.0,2.0,569.0,557.0,12.0,0,1
550,1.0,1.0,1.0,0.0,12.97728333,0.516351119,0.06884681599999999,0.585197935,0.0,10.59886667,1.0,11.34638333,1.0,9.481916667,2378.106713,3.786574871000001,2.30636833,1.1359724612736661,1.2392426850258176,0.875,0.367647059,1503.146299,7.366609294320138,4.5438898450946645,0.8950086058519793,41.68674699,16631.0,15067.0,1564.0,28142.0,22768.0,5374.0,19405.0,18419.0,986.0,361.0,331.0,30.0,580.0,522.0,58.0,1,0
551,0.0,0.0,0.0,1.0,12.97728333,0.06884681599999999,0.516351119,0.585197935,1.0,10.59886667,0.0,11.34638333,0.0,9.481916667,1336.8330460000002,4.096385542,1.101549053,0.6884681583476764,0.8950086058519793,0.487804878,0.17391304300000002,914.5748708999997,4.784853700516351,3.78657487091222,0.0,35.14629948,15067.0,16631.0,-1564.0,22768.0,28142.0,-5374.0,18419.0,19405.0,-986.0,331.0,361.0,-30.0,522.0,580.0,-58.0,0,1
562,0.0,1.0,1.0,0.0,8.022316667,0.231213873,0.346820809,0.5780346820000001,0.0,10.70905,-9999.0,-9999.0,1.0,11.42763333,1606.4739880000004,4.421965318,1.994219653,1.0404624277456647,1.1849710982658959,0.5,0.238636364,1060.16763,5.520231213872832,4.104046242774566,0.6358381502890174,36.1849711,15890.0,15005.0,885.0,25433.0,22965.0,2468.0,18227.0,17855.0,372.0,326.0,305.0,21.0,538.0,508.0,30.0,1,0
563,1.0,0.0,0.0,1.0,8.022316667,0.346820809,0.231213873,0.5780346820000001,1.0,10.70905,-9999.0,-9999.0,0.0,11.42763333,1949.075145,4.855491329,2.023121387,1.0982658959537572,1.1271676300578035,0.775,0.240963855,1282.075145,5.3468208092485545,3.5549132947976876,0.26011560693641617,35.95375723,15005.0,15890.0,-885.0,22965.0,25433.0,-2468.0,17855.0,18227.0,-372.0,305.0,326.0,-21.0,508.0,538.0,-30.0,0,1
574,0.0,1.0,1.0,0.0,8.29765,0.16304347800000002,0.35326087,0.516304348,0.0,8.18465,-9999.0,-9999.0,0.0,13.53046667,1250.1358699999996,5.5978260870000005,1.657608696,0.923913043478261,0.9510869565217392,0.72,0.287356322,988.8695652,5.407608695652175,3.9673913043478266,0.027173913043478264,34.94565217,15766.0,15411.0,355.0,24178.0,24793.0,-615.0,18112.0,18919.0,-807.0,346.0,355.0,-9.0,531.0,570.0,-39.0,1,0
575,1.0,0.0,0.0,1.0,8.29765,0.35326087,0.16304347800000002,0.516304348,1.0,8.18465,-9999.0,-9999.0,1.0,13.53046667,1409.266304,3.722826087,3.206521739,1.1141304347826089,1.2228260869565217,0.783783784,0.396396396,1315.201087,6.059782608695652,3.9673913043478266,0.5978260869565218,39.72826087,15411.0,15766.0,-355.0,24793.0,24178.0,615.0,18919.0,18112.0,807.0,355.0,346.0,9.0,570.0,531.0,39.0,0,1
586,1.0,0.0,0.0,1.0,14.9649,0.277136259,0.178159023,0.455295282,-9999.0,-9999.0,1.0,11.99953333,0.0,13.91175,1686.730452,3.543385021,1.880567469,0.6928406466055532,0.7720224347890451,0.70212766,0.25,1325.083471,6.57208841922982,3.7611349387158604,0.9501814582019016,36.79973606,15990.0,15920.0,70.0,24763.0,26468.0,-1705.0,19376.0,19645.0,-269.0,381.0,371.0,10.0,612.0,609.0,3.0,1,0
587,0.0,1.0,1.0,0.0,14.9649,0.178159023,0.277136259,0.455295282,-9999.0,-9999.0,0.0,11.99953333,1.0,13.91175,2231.204223,4.69152095,1.3856812930000002,0.7126360936514262,0.811613328880791,0.615384615,0.32231405,1178.04289,5.107225337835221,3.8997030680369713,0.395908940917459,36.64137248,15920.0,15990.0,-70.0,26468.0,24763.0,1705.0,19645.0,19376.0,269.0,371.0,381.0,-10.0,609.0,612.0,-3.0,0,1
598,1.0,1.0,1.0,0.0,4.326216667,0.4001905670000001,0.08575512099999999,0.485945688,1.0,8.09925,-9999.0,-9999.0,-9999.0,-9999.0,2534.692711,4.687946641,2.229633159,1.0576464984333156,1.114816579429711,0.7692307690000001,0.294871795,1362.368747,5.831348261632334,3.4873749407801213,0.7717960934513384,38.76131491,16401.0,15646.0,755.0,24727.0,23527.0,1200.0,19283.0,18584.0,699.0,354.0,322.0,32.0,587.0,526.0,61.0,1,0
599,0.0,0.0,0.0,1.0,4.326216667,0.08575512099999999,0.4001905670000001,0.485945688,0.0,8.09925,-9999.0,-9999.0,-9999.0,-9999.0,1604.592663,4.402096236,2.201048118,1.0290614579351178,1.114816579429711,0.595744681,0.344827586,940.5107194,4.287756074729658,3.430204859783726,0.08575512149459315,33.01572177,15646.0,16401.0,-755.0,23527.0,24727.0,-1200.0,18584.0,19283.0,-699.0,322.0,354.0,-32.0,526.0,587.0,-61.0,0,1
610,0.0,1.0,1.0,0.0,11.69998333,0.235089247,0.417936439,0.653025686,-9999.0,-9999.0,-9999.0,-9999.0,0.0,13.63025,2379.860688,4.727905964,1.854592947,1.0448410971741264,1.1232041794621859,0.543478261,0.225,1058.256857,4.649542882424862,3.918154114402974,0.02612102742935316,34.97605572,15543.0,15580.0,-37.0,23846.0,26460.0,-2614.0,18827.0,19284.0,-457.0,346.0,361.0,-15.0,517.0,544.0,-27.0,1,0
611,1.0,0.0,0.0,1.0,11.69998333,0.417936439,0.235089247,0.653025686,-9999.0,-9999.0,-9999.0,-9999.0,1.0,13.63025,2913.173705,4.623421855,2.194166304,1.0448410971741264,1.0709621246034795,0.690909091,0.233333333,1463.733566,6.164562473327345,4.0748802789790926,0.8619939051686543,40.14801916,15580.0,15543.0,37.0,26460.0,23846.0,2614.0,19284.0,18827.0,457.0,361.0,346.0,15.0,544.0,517.0,27.0,0,1
622,1.0,1.0,1.0,0.0,6.3369,0.272727273,0.121212121,0.393939394,0.0,7.452183333,-9999.0,-9999.0,1.0,9.293916667000001,2051.0,3.96969697,2.060606061,1.0909090909090908,1.1818181818181819,0.571428571,0.25974026,1440.272727,6.848484848484849,3.606060606060606,1.2727272727272727,39.78787879,17908.0,14512.0,3396.0,27220.0,24128.0,3092.0,19561.0,17671.0,1890.0,359.0,319.0,40.0,594.0,544.0,50.0,1,0
623,0.0,0.0,0.0,1.0,6.3369,0.121212121,0.272727273,0.393939394,1.0,7.452183333,-9999.0,-9999.0,0.0,9.293916667000001,1594.181818,4.606060606000001,1.363636364,1.0303030303030303,1.2121212121212122,0.523809524,0.25842696600000004,965.4848485,5.121212121212121,3.787878787878788,0.2727272727272727,36.06060606,14512.0,17908.0,-3396.0,24128.0,27220.0,-3092.0,17671.0,19561.0,-1890.0,319.0,359.0,-40.0,544.0,594.0,-50.0,0,1
634,1.0,0.0,0.0,1.0,9.365866667,0.281524927,0.035190616,0.316715543,1.0,14.00236667,-9999.0,-9999.0,1.0,12.01045,1599.554252,4.082111437,1.618768328,0.5630498533063871,0.739002932464633,0.535714286,0.17857142899999998,1328.938416,5.419354838073976,3.6246334306598667,0.21114369498989516,36.17595308,15543.0,15852.0,-309.0,25224.0,23499.0,1725.0,19040.0,18730.0,310.0,342.0,346.0,-4.0,564.0,548.0,16.0,1,0
635,0.0,1.0,1.0,0.0,9.365866667,0.035190616,0.281524927,0.316715543,0.0,14.00236667,-9999.0,-9999.0,0.0,12.01045,880.0469207999997,4.891495601,1.5835777130000002,0.8797653957912298,0.9853372432861774,0.541666667,0.303030303,858.4398827,5.560117301400572,4.398826978956149,0.14076246332659678,34.94428152,15852.0,15543.0,309.0,23499.0,25224.0,-1725.0,18730.0,19040.0,-310.0,346.0,342.0,4.0,548.0,564.0,-16.0,0,1
646,1.0,1.0,1.0,0.0,9.488416667000001,0.677055347,0.193444385,0.8704997309999999,0.0,13.65038333,1.0,14.18078333,0.0,10.03633333,1985.029554,4.223535733,1.773240193,1.1929070390980219,1.354110693030187,0.621621622,0.202702703,1504.281569,6.802794195937368,4.15905427144986,0.5803331541557945,36.49650725,15004.0,15532.0,-528.0,25144.0,25781.0,-637.0,18348.0,17658.0,690.0,309.0,333.0,-24.0,505.0,536.0,-31.0,1,0
