,result,fb,fbassist,fbvictim,fbtime,fd,fdtime,herald,heraldtime,ft,fttime,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15,side_Blue,side_Red
10810,0.0,1.0,1.0,0.0,2.895866667,0.0,10.35506667,-9999.0,-9999.0,-9999.0,-9999.0,15215.0,16226.0,-1011.0,22127.0,24900.0,-2773.0,18468.0,19676.0,-1208.0,306.0,337.0,-31.0,473.0,524.0,-51.0,1,0
10811,1.0,0.0,0.0,1.0,2.895866667,1.0,10.35506667,-9999.0,-9999.0,-9999.0,-9999.0,16226.0,15215.0,1011.0,24900.0,22127.0,2773.0,19676.0,18468.0,1208.0,337.0,306.0,31.0,524.0,473.0,51.0,0,1
10822,1.0,1.0,1.0,0.0,6.015816667,1.0,13.38826667,0.0,10.94136667,1.0,9.077133332999999,17471.0,14100.0,3371.0,26197.0,20926.0,5271.0,19521.0,16744.0,2777.0,310.0,278.0,32.0,502.0,431.0,71.0,1,0
10823,0.0,0.0,0.0,1.0,6.015816667,0.0,13.38826667,1.0,10.94136667,0.0,9.077133332999999,14100.0,17471.0,-3371.0,20926.0,26197.0,-5271.0,16744.0,19521.0,-2777.0,278.0,310.0,-32.0,431.0,502.0,-71.0,0,1
10834,0.0,0.0,0.0,1.0,2.883816667,0.0,12.0896,-9999.0,-9999.0,1.0,10.64811667,14828.0,15421.0,-593.0,23631.0,22618.0,1013.0,18423.0,18747.0,-324.0,322.0,346.0,-24.0,497.0,535.0,-38.0,1,0
10835,1.0,1.0,1.0,0.0,2.883816667,1.0,12.0896,-9999.0,-9999.0,0.0,10.64811667,15421.0,14828.0,593.0,22618.0,23631.0,-1013.0,18747.0,18423.0,324.0,346.0,322.0,24.0,535.0,497.0,38.0,0,1
10846,0.0,0.0,0.0,1.0,7.9631,-9999.0,-9999.0,-9999.0,-9999.0,0.0,12.984000000000002,14029.0,15254.0,-1225.0,24015.0,24410.0,-395.0,17476.0,18969.0,-1493.0,282.0,318.0,-36.0,462.0,517.0,-55.0,1,0
10847,1.0,1.0,1.0,0.0,7.9631,-9999.0,-9999.0,-9999.0,-9999.0,1.0,12.984000000000002,15254.0,14029.0,1225.0,24410.0,24015.0,395.0,18969.0,17476.0,1493.0,318.0,282.0,36.0,517.0,462.0,55.0,0,1
10858,0.0,0.0,0.0,1.0,5.023066667,0.0,5.719233332999999,0.0,12.89851667,0.0,12.44381667,15577.0,15500.0,77.0,23137.0,27285.0,-4148.0,18631.0,18965.0,-334.0,339.0,337.0,2.0,511.0,512.0,-1.0,1,0
10859,1.0,1.0,1.0,0.0,5.023066667,1.0,5.719233332999999,1.0,12.89851667,1.0,12.44381667,15500.0,15577.0,-77.0,27285.0,23137.0,4148.0,18965.0,18631.0,334.0,337.0,339.0,-2.0,512.0,511.0,1.0,0,1
10870,1.0,1.0,1.0,0.0,7.834333332999999,1.0,10.76278333,-9999.0,-9999.0,-9999.0,-9999.0,15229.0,15380.0,-151.0,23104.0,22952.0,152.0,19390.0,19180.0,210.0,325.0,331.0,-6.0,544.0,527.0,17.0,1,0
10871,0.0,0.0,0.0,1.0,7.834333332999999,0.0,10.76278333,-9999.0,-9999.0,-9999.0,-9999.0,15380.0,15229.0,151.0,22952.0,23104.0,-152.0,19180.0,19390.0,-210.0,331.0,325.0,6.0,527.0,544.0,-17.0,0,1
10882,1.0,1.0,1.0,0.0,0.957383333,1.0,9.669666667000001,-9999.0,-9999.0,1.0,13.5179,15704.0,14620.0,1084.0,25398.0,21888.0,3510.0,19063.0,18772.0,291.0,359.0,290.0,69.0,573.0,473.0,100.0,1,0
10883,0.0,0.0,0.0,1.0,0.957383333,0.0,9.669666667000001,-9999.0,-9999.0,0.0,13.5179,14620.0,15704.0,-1084.0,21888.0,25398.0,-3510.0,18772.0,19063.0,-291.0,290.0,359.0,-69.0,473.0,573.0,-100.0,0,1
10894,1.0,1.0,1.0,0.0,3.114816667,1.0,10.68115,1.0,14.86041667,1.0,10.01683333,15906.0,14988.0,918.0,24708.0,23168.0,1540.0,18288.0,17782.0,506.0,316.0,302.0,14.0,515.0,507.0,8.0,1,0
10895,0.0,0.0,0.0,1.0,3.114816667,0.0,10.68115,0.0,14.86041667,0.0,10.01683333,14988.0,15906.0,-918.0,23168.0,24708.0,-1540.0,17782.0,18288.0,-506.0,302.0,316.0,-14.0,507.0,515.0,-8.0,0,1
10906,1.0,0.0,0.0,1.0,5.491016667,0.0,12.01841667,1.0,11.527,1.0,13.6338,15381.0,15251.0,130.0,24594.0,22759.0,1835.0,19238.0,18679.0,559.0,346.0,317.0,29.0,540.0,504.0,36.0,1,0
10907,0.0,1.0,1.0,0.0,5.491016667,1.0,12.01841667,0.0,11.527,0.0,13.6338,15251.0,15381.0,-130.0,22759.0,24594.0,-1835.0,18679.0,19238.0,-559.0,317.0,346.0,-29.0,504.0,540.0,-36.0,0,1
10918,1.0,1.0,1.0,0.0,2.1592,0.0,13.9873,1.0,13.71585,-9999.0,-9999.0,16758.0,15064.0,1694.0,24540.0,23593.0,947.0,19591.0,18437.0,1154.0,352.0,313.0,39.0,548.0,513.0,35.0,1,0
10919,0.0,0.0,0.0,1.0,2.1592,1.0,13.9873,0.0,13.71585,-9999.0,-9999.0,15064.0,16758.0,-1694.0,23593.0,24540.0,-947.0,18437.0,19591.0,-1154.0,313.0,352.0,-39.0,513.0,548.0,-35.0,0,1
10930,0.0,1.0,1.0,0.0,5.704433333,0.0,9.0576,1.0,11.54231667,0.0,7.66695,15865.0,16383.0,-518.0,25729.0,25141.0,588.0,17437.0,18103.0,-666.0,324.0,322.0,2.0,525.0,518.0,7.0,1,0
10931,1.0,0.0,0.0,1.0,5.704433333,1.0,9.0576,0.0,11.54231667,1.0,7.66695,16383.0,15865.0,518.0,25141.0,25729.0,-588.0,18103.0,17437.0,666.0,322.0,324.0,-2.0,518.0,525.0,-7.0,0,1
10942,1.0,1.0,0.0,0.0,3.378133333,1.0,10.8739,0.0,14.88855,0.0,12.32931667,16068.0,16237.0,-169.0,26073.0,26035.0,38.0,19687.0,19739.0,-52.0,314.0,339.0,-25.0,501.0,544.0,-43.0,1,0
10943,0.0,0.0,0.0,1.0,3.378133333,0.0,10.8739,1.0,14.88855,1.0,12.32931667,16237.0,16068.0,169.0,26035.0,26073.0,-38.0,19739.0,19687.0,52.0,339.0,314.0,25.0,544.0,501.0,43.0,0,1
10954,1.0,0.0,0.0,1.0,3.660033333,1.0,13.14263333,1.0,11.62828333,1.0,7.63245,17193.0,15562.0,1631.0,25478.0,23758.0,1720.0,18048.0,18394.0,-346.0,299.0,324.0,-25.0,494.0,530.0,-36.0,1,0
10955,0.0,1.0,1.0,0.0,3.660033333,0.0,13.14263333,0.0,11.62828333,0.0,7.63245,15562.0,17193.0,-1631.0,23758.0,25478.0,-1720.0,18394.0,18048.0,346.0,324.0,299.0,25.0,530.0,494.0,36.0,0,1
10966,0.0,1.0,1.0,0.0,5.7291,0.0,6.279166667,1.0,10.63948333,0.0,9.990366667,15423.0,16786.0,-1363.0,25150.0,25113.0,37.0,18876.0,18470.0,406.0,312.0,332.0,-20.0,517.0,532.0,-15.0,1,0
10967,1.0,0.0,0.0,1.0,5.7291,1.0,6.279166667,0.0,10.63948333,1.0,9.990366667,16786.0,15423.0,1363.0,25113.0,25150.0,-37.0,18470.0,18876.0,-406.0,332.0,312.0,20.0,532.0,517.0,15.0,0,1
11338,0.0,0.0,0.0,1.0,10.46498333,0.0,13.02891667,-9999.0,-9999.0,-9999.0,-9999.0,15144.0,15433.0,-289.0,23224.0,24094.0,-870.0,19115.0,19325.0,-210.0,330.0,333.0,-3.0,495.0,527.0,-32.0,1,0
11339,1.0,1.0,1.0,0.0,10.46498333,1.0,13.02891667,-9999.0,-9999.0,-9999.0,-9999.0,15433.0,15144.0,289.0,24094.0,23224.0,870.0,19325.0,19115.0,210.0,333.0,330.0,3.0,527.0,495.0,32.0,0,1
11350,1.0,1.0,0.0,0.0,3.15495,1.0,3.874383333,1.0,12.52661667,1.0,10.7714,16350.0,15171.0,1179.0,27127.0,22535.0,4592.0,20016.0,19508.0,508.0,355.0,331.0,24.0,558.0,504.0,54.0,1,0
11351,0.0,0.0,0.0,1.0,3.15495,0.0,3.874383333,0.0,12.52661667,0.0,10.7714,15171.0,16350.0,-1179.0,22535.0,27127.0,-4592.0,19508.0,20016.0,-508.0,331.0,355.0,-24.0,504.0,558.0,-54.0,0,1
11362,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,9.31905,-9999.0,-9999.0,-9999.0,-9999.0,15036.0,15334.0,-298.0,23338.0,23950.0,-612.0,18864.0,19280.0,-416.0,336.0,340.0,-4.0,559.0,575.0,-16.0,1,0
11363,1.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,9.31905,-9999.0,-9999.0,-9999.0,-9999.0,15334.0,15036.0,298.0,23950.0,23338.0,612.0,19280.0,18864.0,416.0,340.0,336.0,4.0,575.0,559.0,16.0,0,1
11374,1.0,1.0,1.0,0.0,6.765433333,1.0,13.95853333,-9999.0,-9999.0,-9999.0,-9999.0,15469.0,15319.0,150.0,23276.0,23491.0,-215.0,18662.0,19477.0,-815.0,343.0,347.0,-4.0,553.0,566.0,-13.0,1,0
11375,0.0,0.0,0.0,1.0,6.765433333,0.0,13.95853333,-9999.0,-9999.0,-9999.0,-9999.0,15319.0,15469.0,-150.0,23491.0,23276.0,215.0,19477.0,18662.0,815.0,347.0,343.0,4.0,566.0,553.0,13.0,0,1
11386,0.0,0.0,0.0,1.0,7.861616667000001,0.0,7.7824,0.0,13.02791667,-9999.0,-9999.0,15351.0,15526.0,-175.0,24282.0,24013.0,269.0,19335.0,19156.0,179.0,345.0,340.0,5.0,558.0,546.0,12.0,1,0
11387,1.0,1.0,1.0,0.0,7.861616667000001,1.0,7.7824,1.0,13.02791667,-9999.0,-9999.0,15526.0,15351.0,175.0,24013.0,24282.0,-269.0,19156.0,19335.0,-179.0,340.0,345.0,-5.0,546.0,558.0,-12.0,0,1
11398,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,8.191866667000001,-9999.0,-9999.0,1.0,10.99806667,14876.0,15186.0,-310.0,23322.0,23147.0,175.0,18562.0,19533.0,-971.0,318.0,355.0,-37.0,501.0,545.0,-44.0,1,0
11399,1.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,8.191866667000001,-9999.0,-9999.0,0.0,10.99806667,15186.0,14876.0,310.0,23147.0,23322.0,-175.0,19533.0,18562.0,971.0,355.0,318.0,37.0,545.0,501.0,44.0,0,1
11410,0.0,0.0,0.0,1.0,7.297183332999999,0.0,7.87085,-9999.0,-9999.0,-9999.0,-9999.0,14956.0,15309.0,-353.0,22917.0,23870.0,-953.0,19339.0,18533.0,806.0,341.0,313.0,28.0,556.0,545.0,11.0,1,0
11411,1.0,1.0,1.0,0.0,7.297183332999999,1.0,7.87085,-9999.0,-9999.0,-9999.0,-9999.0,15309.0,14956.0,353.0,23870.0,22917.0,953.0,18533.0,19339.0,-806.0,313.0,341.0,-28.0,545.0,556.0,-11.0,0,1
11422,1.0,1.0,1.0,0.0,7.148266667000001,1.0,7.86385,1.0,11.11411667,-9999.0,-9999.0,16139.0,15464.0,675.0,24063.0,23409.0,654.0,20104.0,19725.0,379.0,368.0,339.0,29.0,575.0,540.0,35.0,1,0
11423,0.0,0.0,0.0,1.0,7.148266667000001,0.0,7.86385,0.0,11.11411667,-9999.0,-9999.0,15464.0,16139.0,-675.0,23409.0,24063.0,-654.0,19725.0,20104.0,-379.0,339.0,368.0,-29.0,540.0,575.0,-35.0,0,1
11434,0.0,0.0,0.0,1.0,4.120733333,1.0,4.595416667,-9999.0,-9999.0,-9999.0,-9999.0,15549.0,16288.0,-739.0,24015.0,25021.0,-1006.0,18151.0,19192.0,-1041.0,297.0,303.0,-6.0,486.0,478.0,8.0,1,0
11435,1.0,1.0,1.0,0.0,4.120733333,0.0,4.595416667,-9999.0,-9999.0,-9999.0,-9999.0,16288.0,15549.0,739.0,25021.0,24015.0,1006.0,19192.0,18151.0,1041.0,303.0,297.0,6.0,478.0,486.0,-8.0,0,1
11446,1.0,1.0,1.0,0.0,0.8302,1.0,7.5097,1.0,12.5189,-9999.0,-9999.0,17098.0,15532.0,1566.0,25490.0,23702.0,1788.0,20408.0,19225.0,1183.0,353.0,350.0,3.0,568.0,565.0,3.0,1,0
11447,0.0,0.0,0.0,1.0,0.8302,0.0,7.5097,0.0,12.5189,-9999.0,-9999.0,15532.0,17098.0,-1566.0,23702.0,25490.0,-1788.0,19225.0,20408.0,-1183.0,350.0,353.0,-3.0,565.0,568.0,-3.0,0,1
11458,0.0,1.0,0.0,0.0,3.31985,1.0,11.98056667,0.0,13.40811667,0.0,12.79466667,15907.0,15757.0,150.0,24558.0,24726.0,-168.0,19582.0,19462.0,120.0,335.0,321.0,14.0,517.0,493.0,24.0,1,0
11459,1.0,0.0,0.0,1.0,3.31985,0.0,11.98056667,1.0,13.40811667,1.0,12.79466667,15757.0,15907.0,-150.0,24726.0,24558.0,168.0,19462.0,19582.0,-120.0,321.0,335.0,-14.0,493.0,517.0,-24.0,0,1
11470,1.0,1.0,1.0,0.0,9.486766667000001,1.0,7.5679,1.0,14.02441667,1.0,10.09431667,15759.0,15074.0,685.0,26384.0,22060.0,4324.0,19411.0,18624.0,787.0,360.0,311.0,49.0,557.0,452.0,105.0,1,0
11471,0.0,0.0,0.0,1.0,9.486766667000001,0.0,7.5679,0.0,14.02441667,0.0,10.09431667,15074.0,15759.0,-685.0,22060.0,26384.0,-4324.0,18624.0,19411.0,-787.0,311.0,360.0,-49.0,452.0,557.0,-105.0,0,1
11482,0.0,1.0,1.0,0.0,0.8157833329999999,0.0,6.1215,1.0,10.47606667,1.0,11.92603333,16574.0,14872.0,1702.0,25982.0,22938.0,3044.0,20137.0,18904.0,1233.0,336.0,331.0,5.0,514.0,530.0,-16.0,1,0
11483,1.0,0.0,0.0,1.0,0.8157833329999999,1.0,6.1215,0.0,10.47606667,0.0,11.92603333,14872.0,16574.0,-1702.0,22938.0,25982.0,-3044.0,18904.0,20137.0,-1233.0,331.0,336.0,-5.0,530.0,514.0,16.0,0,1
11494,1.0,0.0,0.0,1.0,3.3422,1.0,5.9439,-9999.0,-9999.0,1.0,11.69385,16638.0,15285.0,1353.0,26848.0,22704.0,4144.0,19316.0,18266.0,1050.0,341.0,321.0,20.0,544.0,484.0,60.0,1,0
11495,0.0,1.0,1.0,0.0,3.3422,0.0,5.9439,-9999.0,-9999.0,0.0,11.69385,15285.0,16638.0,-1353.0,22704.0,26848.0,-4144.0,18266.0,19316.0,-1050.0,321.0,341.0,-20.0,484.0,544.0,-60.0,0,1
11506,0.0,1.0,1.0,0.0,9.059166667000001,0.0,11.87035,-9999.0,-9999.0,0.0,14.2816,15663.0,15510.0,153.0,24016.0,26501.0,-2485.0,19333.0,19403.0,-70.0,333.0,348.0,-15.0,497.0,542.0,-45.0,1,0
11507,1.0,0.0,0.0,1.0,9.059166667000001,1.0,11.87035,-9999.0,-9999.0,1.0,14.2816,15510.0,15663.0,-153.0,26501.0,24016.0,2485.0,19403.0,19333.0,70.0,348.0,333.0,15.0,542.0,497.0,45.0,0,1
11518,1.0,1.0,1.0,0.0,3.867216667,0.0,10.99463333,-9999.0,-9999.0,0.0,9.205316667,15633.0,17135.0,-1502.0,24429.0,25136.0,-707.0,17117.0,17817.0,-700.0,279.0,340.0,-61.0,489.0,556.0,-67.0,1,0
11519,0.0,0.0,0.0,1.0,3.867216667,1.0,10.99463333,-9999.0,-9999.0,1.0,9.205316667,17135.0,15633.0,1502.0,25136.0,24429.0,707.0,17817.0,17117.0,700.0,340.0,279.0,61.0,556.0,489.0,67.0,0,1
11530,1.0,1.0,1.0,0.0,3.554866667,1.0,12.60893333,0.0,12.74828333,1.0,13.2684,16432.0,15213.0,1219.0,25449.0,25787.0,-338.0,18981.0,17995.0,986.0,351.0,328.0,23.0,537.0,508.0,29.0,1,0
11531,0.0,0.0,0.0,1.0,3.554866667,0.0,12.60893333,1.0,12.74828333,0.0,13.2684,15213.0,16432.0,-1219.0,25787.0,25449.0,338.0,17995.0,18981.0,-986.0,328.0,351.0,-23.0,508.0,537.0,-29.0,0,1
11542,0.0,0.0,0.0,1.0,6.472666667,1.0,10.7764,-9999.0,-9999.0,1.0,11.91635,14902.0,16149.0,-1247.0,24985.0,24164.0,821.0,18615.0,19609.0,-994.0,326.0,312.0,14.0,499.0,478.0,21.0,1,0
11543,1.0,1.0,1.0,0.0,6.472666667,0.0,10.7764,-9999.0,-9999.0,0.0,11.91635,16149.0,14902.0,1247.0,24164.0,24985.0,-821.0,19609.0,18615.0,994.0,312.0,326.0,-14.0,478.0,499.0,-21.0,0,1
11554,0.0,0.0,0.0,1.0,11.09886667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,14952.0,15122.0,-170.0,22461.0,23172.0,-711.0,18644.0,19743.0,-1099.0,345.0,345.0,0.0,529.0,536.0,-7.0,1,0
11555,1.0,1.0,1.0,0.0,11.09886667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15122.0,14952.0,170.0,23172.0,22461.0,711.0,19743.0,18644.0,1099.0,345.0,345.0,0.0,536.0,529.0,7.0,0,1
11566,0.0,1.0,1.0,0.0,7.009333333,1.0,8.5614,-9999.0,-9999.0,-9999.0,-9999.0,15792.0,14602.0,1190.0,23560.0,22756.0,804.0,18853.0,18029.0,824.0,319.0,314.0,5.0,533.0,523.0,10.0,1,0
11567,1.0,0.0,0.0,1.0,7.009333333,0.0,8.5614,-9999.0,-9999.0,-9999.0,-9999.0,14602.0,15792.0,-1190.0,22756.0,23560.0,-804.0,18029.0,18853.0,-824.0,314.0,319.0,-5.0,523.0,533.0,-10.0,0,1
11974,0.0,0.0,0.0,1.0,2.71745,0.0,6.719966667,1.0,10.75965,0.0,11.07915,15259.0,16700.0,-1441.0,24168.0,25835.0,-1667.0,18905.0,18894.0,11.0,330.0,314.0,16.0,515.0,523.0,-8.0,1,0
11975,1.0,1.0,1.0,0.0,2.71745,1.0,6.719966667,0.0,10.75965,1.0,11.07915,16700.0,15259.0,1441.0,25835.0,24168.0,1667.0,18894.0,18905.0,-11.0,314.0,330.0,-16.0,523.0,515.0,8.0,0,1
11986,0.0,1.0,1.0,0.0,7.89985,0.0,12.38853333,1.0,11.24391667,1.0,10.38708333,15567.0,14979.0,588.0,24962.0,23068.0,1894.0,17977.0,18633.0,-656.0,307.0,336.0,-29.0,500.0,532.0,-32.0,1,0
11987,1.0,0.0,0.0,1.0,7.89985,1.0,12.38853333,0.0,11.24391667,0.0,10.38708333,14979.0,15567.0,-588.0,23068.0,24962.0,-1894.0,18633.0,17977.0,656.0,336.0,307.0,29.0,532.0,500.0,32.0,0,1
11998,0.0,1.0,1.0,0.0,13.17918333,0.0,10.08725,-9999.0,-9999.0,-9999.0,-9999.0,15422.0,15163.0,259.0,23522.0,23265.0,257.0,19792.0,19131.0,661.0,363.0,357.0,6.0,567.0,541.0,26.0,1,0
11999,1.0,0.0,0.0,1.0,13.17918333,1.0,10.08725,-9999.0,-9999.0,-9999.0,-9999.0,15163.0,15422.0,-259.0,23265.0,23522.0,-257.0,19131.0,19792.0,-661.0,357.0,363.0,-6.0,541.0,567.0,-26.0,0,1
12010,0.0,0.0,0.0,1.0,3.335266667,0.0,11.17866667,0.0,12.58156667,0.0,9.414383333,14691.0,15993.0,-1302.0,23022.0,26050.0,-3028.0,18940.0,19159.0,-219.0,331.0,304.0,27.0,514.0,523.0,-9.0,1,0
12011,1.0,1.0,1.0,0.0,3.335266667,1.0,11.17866667,1.0,12.58156667,1.0,9.414383333,15993.0,14691.0,1302.0,26050.0,23022.0,3028.0,19159.0,18940.0,219.0,304.0,331.0,-27.0,523.0,514.0,9.0,0,1
12022,0.0,0.0,0.0,1.0,7.570033333,0.0,5.461866667000001,-9999.0,-9999.0,0.0,11.6842,14333.0,15225.0,-892.0,22465.0,24193.0,-1728.0,18008.0,18839.0,-831.0,314.0,313.0,1.0,528.0,513.0,15.0,1,0
12023,1.0,1.0,1.0,0.0,7.570033333,1.0,5.461866667000001,-9999.0,-9999.0,1.0,11.6842,15225.0,14333.0,892.0,24193.0,22465.0,1728.0,18839.0,18008.0,831.0,313.0,314.0,-1.0,513.0,528.0,-15.0,0,1
12034,0.0,0.0,0.0,1.0,7.54185,1.0,7.3684,1.0,13.93885,1.0,14.39716667,15779.0,15141.0,638.0,26572.0,23314.0,3258.0,19244.0,19519.0,-275.0,362.0,322.0,40.0,561.0,457.0,104.0,1,0
12035,1.0,1.0,1.0,0.0,7.54185,0.0,7.3684,0.0,13.93885,0.0,14.39716667,15141.0,15779.0,-638.0,23314.0,26572.0,-3258.0,19519.0,19244.0,275.0,322.0,362.0,-40.0,457.0,561.0,-104.0,0,1
12046,1.0,0.0,0.0,1.0,11.09438333,1.0,6.998116667000001,0.0,12.50066667,1.0,11.84956667,15269.0,15483.0,-214.0,24237.0,24633.0,-396.0,19465.0,19936.0,-471.0,347.0,360.0,-13.0,541.0,570.0,-29.0,1,0
12047,0.0,1.0,1.0,0.0,11.09438333,0.0,6.998116667000001,1.0,12.50066667,0.0,11.84956667,15483.0,15269.0,214.0,24633.0,24237.0,396.0,19936.0,19465.0,471.0,360.0,347.0,13.0,570.0,541.0,29.0,0,1
12058,0.0,1.0,1.0,0.0,9.838216667000001,0.0,8.674533333,1.0,11.6545,1.0,8.993366667,17497.0,14032.0,3465.0,27774.0,20998.0,6776.0,20330.0,17071.0,3259.0,360.0,309.0,51.0,557.0,489.0,68.0,1,0
12059,1.0,0.0,0.0,1.0,9.838216667000001,1.0,8.674533333,0.0,11.6545,0.0,8.993366667,14032.0,17497.0,-3465.0,20998.0,27774.0,-6776.0,17071.0,20330.0,-3259.0,309.0,360.0,-51.0,489.0,557.0,-68.0,0,1
12070,1.0,1.0,1.0,0.0,7.870016667000001,0.0,8.708616667000001,1.0,13.72368333,0.0,13.13188333,16221.0,15185.0,1036.0,23924.0,25003.0,-1079.0,19733.0,19465.0,268.0,355.0,354.0,1.0,544.0,563.0,-19.0,1,0
12071,0.0,0.0,0.0,1.0,7.870016667000001,1.0,8.708616667000001,0.0,13.72368333,1.0,13.13188333,15185.0,16221.0,-1036.0,25003.0,23924.0,1079.0,19465.0,19733.0,-268.0,354.0,355.0,-1.0,563.0,544.0,19.0,0,1
12082,0.0,1.0,1.0,0.0,2.837066667,0.0,13.52228333,0.0,14.98848333,1.0,14.88626667,16099.0,15962.0,137.0,25389.0,23599.0,1790.0,18776.0,19017.0,-241.0,308.0,303.0,5.0,527.0,505.0,22.0,1,0
12083,1.0,0.0,0.0,1.0,2.837066667,1.0,13.52228333,1.0,14.98848333,0.0,14.88626667,15962.0,16099.0,-137.0,23599.0,25389.0,-1790.0,19017.0,18776.0,241.0,303.0,308.0,-5.0,505.0,527.0,-22.0,0,1
12094,1.0,1.0,1.0,0.0,10.27145,1.0,11.70451667,1.0,14.09895,1.0,14.65491667,15554.0,15633.0,-79.0,24717.0,23425.0,1292.0,19358.0,19540.0,-182.0,367.0,362.0,5.0,566.0,575.0,-9.0,1,0
12095,0.0,0.0,0.0,1.0,10.27145,0.0,11.70451667,0.0,14.09895,0.0,14.65491667,15633.0,15554.0,79.0,23425.0,24717.0,-1292.0,19540.0,19358.0,182.0,362.0,367.0,-5.0,575.0,566.0,9.0,0,1
12106,1.0,1.0,1.0,0.0,6.9966166670000005,1.0,5.565083333,1.0,11.40095,1.0,10.72635,16246.0,14470.0,1776.0,25313.0,22860.0,2453.0,19736.0,17822.0,1914.0,359.0,335.0,24.0,586.0,551.0,35.0,1,0
12107,0.0,0.0,0.0,1.0,6.9966166670000005,0.0,5.565083333,0.0,11.40095,0.0,10.72635,14470.0,16246.0,-1776.0,22860.0,25313.0,-2453.0,17822.0,19736.0,-1914.0,335.0,359.0,-24.0,551.0,586.0,-35.0,0,1
12118,1.0,0.0,0.0,1.0,3.1405,0.0,6.411916667000001,-9999.0,-9999.0,-9999.0,-9999.0,16149.0,15743.0,406.0,24157.0,24165.0,-8.0,19208.0,18517.0,691.0,325.0,336.0,-11.0,497.0,532.0,-35.0,1,0
12119,0.0,1.0,1.0,0.0,3.1405,1.0,6.411916667000001,-9999.0,-9999.0,-9999.0,-9999.0,15743.0,16149.0,-406.0,24165.0,24157.0,8.0,18517.0,19208.0,-691.0,336.0,325.0,11.0,532.0,497.0,35.0,0,1
12130,0.0,0.0,0.0,1.0,6.985816667000001,0.0,4.48895,-9999.0,-9999.0,0.0,10.85045,15119.0,16321.0,-1202.0,23204.0,25814.0,-2610.0,19542.0,20467.0,-925.0,355.0,359.0,-4.0,558.0,555.0,3.0,1,0
12131,1.0,1.0,1.0,0.0,6.985816667000001,1.0,4.48895,-9999.0,-9999.0,1.0,10.85045,16321.0,15119.0,1202.0,25814.0,23204.0,2610.0,20467.0,19542.0,925.0,359.0,355.0,4.0,555.0,558.0,-3.0,0,1
12142,1.0,0.0,0.0,1.0,8.752366667,1.0,12.10353333,1.0,13.16778333,-9999.0,-9999.0,15677.0,15413.0,264.0,24721.0,22988.0,1733.0,18598.0,17924.0,674.0,283.0,308.0,-25.0,499.0,512.0,-13.0,1,0
12143,0.0,1.0,1.0,0.0,8.752366667,0.0,12.10353333,0.0,13.16778333,-9999.0,-9999.0,15413.0,15677.0,-264.0,22988.0,24721.0,-1733.0,17924.0,18598.0,-674.0,308.0,283.0,25.0,512.0,499.0,13.0,0,1
12154,0.0,0.0,0.0,1.0,8.238466667,0.0,12.14561667,-9999.0,-9999.0,-9999.0,-9999.0,14743.0,15154.0,-411.0,22193.0,23985.0,-1792.0,19034.0,19376.0,-342.0,336.0,326.0,10.0,534.0,568.0,-34.0,1,0
12155,1.0,1.0,1.0,0.0,8.238466667,1.0,12.14561667,-9999.0,-9999.0,-9999.0,-9999.0,15154.0,14743.0,411.0,23985.0,22193.0,1792.0,19376.0,19034.0,342.0,326.0,336.0,-10.0,568.0,534.0,34.0,0,1
12166,0.0,1.0,1.0,0.0,7.673616667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15245.0,15793.0,-548.0,23362.0,25154.0,-1792.0,17703.0,18988.0,-1285.0,314.0,324.0,-10.0,492.0,522.0,-30.0,1,0
12167,1.0,0.0,0.0,1.0,7.673616667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15793.0,15245.0,548.0,25154.0,23362.0,1792.0,18988.0,17703.0,1285.0,324.0,314.0,10.0,522.0,492.0,30.0,0,1
12178,1.0,0.0,0.0,1.0,7.600716667,0.0,12.52908333,-9999.0,-9999.0,0.0,14.48488333,15109.0,15353.0,-244.0,22720.0,24886.0,-2166.0,18814.0,18733.0,81.0,327.0,333.0,-6.0,530.0,545.0,-15.0,1,0
12179,0.0,1.0,1.0,0.0,7.600716667,1.0,12.52908333,-9999.0,-9999.0,1.0,14.48488333,15353.0,15109.0,244.0,24886.0,22720.0,2166.0,18733.0,18814.0,-81.0,333.0,327.0,6.0,545.0,530.0,15.0,0,1
12190,1.0,1.0,1.0,0.0,12.04965,-9999.0,-9999.0,-9999.0,-9999.0,1.0,13.5702,14670.0,14281.0,389.0,23299.0,21690.0,1609.0,18453.0,18478.0,-25.0,330.0,290.0,40.0,510.0,473.0,37.0,1,0
12191,0.0,0.0,0.0,1.0,12.04965,-9999.0,-9999.0,-9999.0,-9999.0,0.0,13.5702,14281.0,14670.0,-389.0,21690.0,23299.0,-1609.0,18478.0,18453.0,25.0,290.0,330.0,-40.0,473.0,510.0,-37.0,0,1
